symbol,sector,computed_time
BLACKBUCK,Unknown,2026-02-19 08:12:00.874329
BLAL,Unknown,2026-02-19 08:12:00.874329
BLBLIMITED,Unknown,2026-02-19 08:12:00.874329
BLISSGVS,Pharma,2026-02-19 08:12:00.874329
BLKASHYAP,Unknown,2026-02-19 08:12:00.874329
BLS,Unknown,2026-02-19 08:12:00.874329
BLSE,Unknown,2026-02-19 08:12:00.874329
BLUECHIP,Unknown,2026-02-19 08:12:00.874329
BLUECOAST,Unknown,2026-02-19 08:12:00.874329
BLUEDART,Unknown,2026-02-19 08:12:00.874329
BLUEJET,Unknown,2026-02-19 08:12:00.874329
BLUESTARCO,Unknown,2026-02-19 08:12:00.874329
BLUESTONE,Unknown,2026-02-19 08:12:00.874329
BLUSPRING,Unknown,2026-02-19 08:12:00.874329
BMWVENTLTD,Unknown,2026-02-19 08:12:00.874329
BODALCHEM,Unknown,2026-02-19 08:12:00.874329
BOMDYEING,Unknown,2026-02-19 08:12:00.874329
BOROLTD,Unknown,2026-02-19 08:12:00.874329
BORORENEW,Unknown,2026-02-19 08:12:00.874329
BOROSCI,Unknown,2026-02-19 08:12:00.874329
BOSCH-HCIL,Unknown,2026-02-19 08:12:00.874329
BPL,Unknown,2026-02-19 08:12:00.874329
BRIGHOTEL,Unknown,2026-02-19 08:12:00.874329
BRNL,Unknown,2026-02-19 08:12:00.874329
BROOKS,Unknown,2026-02-19 08:12:00.874329
BSE,Unknown,2026-02-19 08:12:00.874329
BSHSL,Unknown,2026-02-19 08:12:00.874329
BSL,Unknown,2026-02-19 08:12:00.874329
BSOFT,Unknown,2026-02-19 08:12:00.874329
BTML,Unknown,2026-02-19 08:12:00.874329
BUILDPRO,Unknown,2026-02-19 08:12:00.874329
BUTTERFLY,Unknown,2026-02-19 08:12:00.874329
BVCL,Cement,2026-02-19 08:12:00.874329
BYKE,Unknown,2026-02-19 08:12:00.874329
CALSOFT,IT,2026-02-19 08:12:00.874329
CAMLINFINE,Unknown,2026-02-19 08:12:00.874329
CAMPUS,Unknown,2026-02-19 08:12:00.874329
CAMS,Unknown,2026-02-19 08:12:00.874329
CANFINHOME,Unknown,2026-02-19 08:12:00.874329
CANHLIFE,Finance,2026-02-19 08:12:00.874329
CANTABIL,Unknown,2026-02-19 08:12:00.874329
CAPACITE,Unknown,2026-02-19 08:12:00.874329
CAPILLARY,IT,2026-02-19 08:12:00.874329
CAPITALSFB,Finance,2026-02-19 08:12:00.874329
CAPLIPOINT,Unknown,2026-02-19 08:12:00.874329
CAPTRUST,Unknown,2026-02-19 08:12:00.874329
CARBORUNIV,Unknown,2026-02-19 08:12:00.874329
CARERATING,Unknown,2026-02-19 08:12:00.874329
CARRARO,Unknown,2026-02-19 08:12:00.874329
CARTRADE,IT,2026-02-19 08:12:00.874329
CARYSIL,Unknown,2026-02-19 08:12:00.874329
CCAVENUE,Unknown,2026-02-19 08:12:00.874329
CCCL,Unknown,2026-02-19 08:12:00.874329
CCHHL,Unknown,2026-02-19 08:12:00.874329
CCL,Unknown,2026-02-19 08:12:00.874329
CDSL,Unknown,2026-02-19 08:12:00.874329
CEATLTD,Unknown,2026-02-19 08:12:00.874329
CEIGALL,Unknown,2026-02-19 08:12:00.874329
CEINSYS,IT,2026-02-19 08:12:00.874329
CELEBRITY,Unknown,2026-02-19 08:12:00.874329
CELLO,Unknown,2026-02-19 08:12:00.874329
CEMPRO,Unknown,2026-02-19 08:12:00.874329
CENTENKA,Unknown,2026-02-19 08:12:00.874329
CENTEXT,Unknown,2026-02-19 08:12:00.874329
CENTRALBK,Finance,2026-02-19 08:12:00.874329
CENTRUM,Unknown,2026-02-19 08:12:00.874329
CENTUM,Unknown,2026-02-19 08:12:00.874329
CENTURYPLY,Unknown,2026-02-19 08:12:00.874329
CERA,Unknown,2026-02-19 08:12:00.874329
CEWATER,Unknown,2026-02-19 08:12:00.874329
CGCL,Unknown,2026-02-19 08:12:00.874329
CHALET,Unknown,2026-02-19 08:12:00.874329
CHAMBLFERT,Unknown,2026-02-19 08:12:00.874329
CHEMBOND,IT,2026-02-19 08:12:00.874329
CHEMBONDCH,Unknown,2026-02-19 08:12:00.874329
CHEMCON,Unknown,2026-02-19 08:12:00.874329
CHEMFAB,Unknown,2026-02-19 08:12:00.874329
CHEMPLASTS,Unknown,2026-02-19 08:12:00.874329
CHENNPETRO,Unknown,2026-02-19 08:12:00.874329
CHEVIOT,Unknown,2026-02-19 08:12:00.874329
CHOICEIN,Unknown,2026-02-19 08:12:00.874329
CHOLAFIN,Finance,2026-02-19 08:12:00.874329
CHOLAHLDNG,Unknown,2026-02-19 08:12:00.874329
CIEINDIA,Automobile,2026-02-19 08:12:00.874329
CIFL,Finance,2026-02-19 08:12:00.874329
CIGNITITEC,IT,2026-02-19 08:12:00.874329
CINELINE,Unknown,2026-02-19 08:12:00.874329
CINEVISTA,Unknown,2026-02-19 08:12:00.874329
CLEAN,IT,2026-02-19 08:12:00.874329
CLEDUCATE,Unknown,2026-02-19 08:12:00.874329
CLSEL,Unknown,2026-02-19 08:12:00.874329
CMSINFO,Unknown,2026-02-19 08:12:00.874329
CNL,IT,2026-02-19 08:12:00.874329
COCHINSHIP,Unknown,2026-02-19 08:12:00.874329
COFFEEDAY,Unknown,2026-02-19 08:12:00.874329
COHANCE,Unknown,2026-02-19 08:12:00.874329
COMPUSOFT,IT,2026-02-19 08:12:00.874329
COMSYN,Unknown,2026-02-19 08:12:00.874329
CONCOR,Unknown,2026-02-19 08:12:00.874329
CONCORDBIO,IT,2026-02-19 08:12:00.874329
CONFIPET,Unknown,2026-02-19 08:12:00.874329
CONSOFINVT,Unknown,2026-02-19 08:12:00.874329
CONTROLPR,Unknown,2026-02-19 08:12:00.874329
CORALFINAC,Finance,2026-02-19 08:12:00.874329
CORDSCABLE,Unknown,2026-02-19 08:12:00.874329
COROMANDEL,Unknown,2026-02-19 08:12:00.874329
CORONA,Unknown,2026-02-19 08:12:00.874329
COSMOFIRST,Unknown,2026-02-19 08:12:00.874329
COUNCODOS,Unknown,2026-02-19 08:12:00.874329
CPCAP,Unknown,2026-02-19 08:12:00.874329
CPEDU,IT,2026-02-19 08:12:00.874329
CPPLUS,IT,2026-02-19 08:12:00.874329
CRAFTSMAN,Automobile,2026-02-19 08:12:00.874329
CRAMC,Unknown,2026-02-19 08:12:00.874329
CREATIVEYE,Unknown,2026-02-19 08:12:00.874329
CREDITACC,Unknown,2026-02-19 08:12:00.874329
CREST,Unknown,2026-02-19 08:12:00.874329
CRISIL,Unknown,2026-02-19 08:12:00.874329
CRIZAC,Unknown,2026-02-19 08:12:00.874329
CROMPTON,Unknown,2026-02-19 08:12:00.874329
CROWN,Unknown,2026-02-19 08:12:00.874329
CSBBANK,Finance,2026-02-19 08:12:00.874329
CSLFINANCE,Finance,2026-02-19 08:12:00.874329
CTE,IT,2026-02-19 08:12:00.874329
CUB,Finance,2026-02-19 08:12:00.874329
CUBEXTUB,Unknown,2026-02-19 08:12:00.874329
CUMMINSIND,Unknown,2026-02-19 08:12:00.874329
CUPID,Unknown,2026-02-19 08:12:00.874329
CYBERMEDIA,Unknown,2026-02-19 08:12:00.874329
CYBERTECH,IT,2026-02-19 08:12:00.874329
CYIENT,Unknown,2026-02-19 08:12:00.874329
CYIENTDLM,Unknown,2026-02-19 08:12:00.874329
DALBHARAT,Unknown,2026-02-19 08:12:00.874329
DALMIASUG,Unknown,2026-02-19 08:12:00.874329
DAMCAPITAL,Unknown,2026-02-19 08:12:00.874329
DAMODARIND,Unknown,2026-02-19 08:12:00.874329
DANGEE,Unknown,2026-02-19 08:12:00.874329
DATAMATICS,Unknown,2026-02-19 08:12:00.874329
DATAPATTNS,Unknown,2026-02-19 08:12:00.874329
DAVANGERE,Unknown,2026-02-19 08:12:00.874329
DBEIL,Unknown,2026-02-19 08:12:00.874329
DBL,Unknown,2026-02-19 08:12:00.874329
DBOL,Pharma,2026-02-19 08:12:00.874329
DBREALTY,Unknown,2026-02-19 08:12:00.874329
DBSTOCKBRO,Unknown,2026-02-19 08:12:00.874329
DCAL,Unknown,2026-02-19 08:12:00.874329
DCBBANK,Finance,2026-02-19 08:12:00.874329
DCI,IT,2026-02-19 08:12:00.874329
DCM,Unknown,2026-02-19 08:12:00.874329
DCMFINSERV,Unknown,2026-02-19 08:12:00.874329
DCMNVL,Unknown,2026-02-19 08:12:00.874329
DCMSHRIRAM,Unknown,2026-02-19 08:12:00.874329
DCMSRIND,Unknown,2026-02-19 08:12:00.874329
DCW,Unknown,2026-02-19 08:12:00.874329
DCXINDIA,Unknown,2026-02-19 08:12:00.874329
DDEVPLSTIK,Unknown,2026-02-19 08:12:00.874329
DECCANCE,Cement,2026-02-19 08:12:00.874329
DEEDEV,Unknown,2026-02-19 08:12:00.874329
DEEPAKFERT,Unknown,2026-02-19 08:12:00.874329
DEEPAKNTR,Unknown,2026-02-19 08:12:00.874329
DEEPINDS,Unknown,2026-02-19 08:12:00.874329
DELHIVERY,Unknown,2026-02-19 08:12:00.874329
DELPHIFX,Unknown,2026-02-19 08:12:00.874329
DELTACORP,Unknown,2026-02-19 08:12:00.874329
DELTAMAGNT,Unknown,2026-02-19 08:12:00.874329
DEN,Unknown,2026-02-19 08:12:00.874329
DENORA,Unknown,2026-02-19 08:12:00.874329
DENTA,Unknown,2026-02-19 08:12:00.874329
DEVIT,IT,2026-02-19 08:12:00.874329
DEVX,Unknown,2026-02-19 08:12:00.874329
DEVYANI,Unknown,2026-02-19 08:12:00.874329
DGCONTENT,Unknown,2026-02-19 08:12:00.874329
DHAMPURSUG,Unknown,2026-02-19 08:12:00.874329
DHANBANK,Finance,2026-02-19 08:12:00.874329
DHANUKA,IT,2026-02-19 08:12:00.874329
DHARMAJ,Unknown,2026-02-19 08:12:00.874329
DHRUV,Unknown,2026-02-19 08:12:00.874329
DHUNINV,Unknown,2026-02-19 08:12:00.874329
DIACABS,Energy,2026-02-19 08:12:00.874329
DIAMINESQ,Unknown,2026-02-19 08:12:00.874329
DIAMONDYD,Unknown,2026-02-19 08:12:00.874329
DICIND,Unknown,2026-02-19 08:12:00.874329
DIFFNKG,Unknown,2026-02-19 08:12:00.874329
DIGIDRIVE,Unknown,2026-02-19 08:12:00.874329
DIGISPICE,IT,2026-02-19 08:12:00.874329
DIGITIDE,Unknown,2026-02-19 08:12:00.874329
DIGJAMLMTD,Unknown,2026-02-19 08:12:00.874329
DISHTV,Unknown,2026-02-19 08:12:00.874329
DIVGIITTS,Unknown,2026-02-19 08:12:00.874329
DIXON,IT,2026-02-19 08:12:00.874329
DLINKINDIA,Unknown,2026-02-19 08:12:00.874329
DMART,Unknown,2026-02-19 08:12:00.874329
DMCC,Unknown,2026-02-19 08:12:00.874329
DNAMEDIA,Unknown,2026-02-19 08:12:00.874329
DODLA,Unknown,2026-02-19 08:12:00.874329
DOLATALGO,IT,2026-02-19 08:12:00.874329
DOLLAR,Unknown,2026-02-19 08:12:00.874329
DOLPHIN,Unknown,2026-02-19 08:12:00.874329
DOMS,Unknown,2026-02-19 08:12:00.874329
DONEAR,Unknown,2026-02-19 08:12:00.874329
DPABHUSHAN,Unknown,2026-02-19 08:12:00.874329
DPSCLTD,Unknown,2026-02-19 08:12:00.874329
DPWIRES,Unknown,2026-02-19 08:12:00.874329
DRCSYSTEMS,Unknown,2026-02-19 08:12:00.874329
DREAMFOLKS,Unknown,2026-02-19 08:12:00.874329
DREDGECORP,Unknown,2026-02-19 08:12:00.874329
DSSL,Unknown,2026-02-19 08:12:00.874329
DTIL,Unknown,2026-02-19 08:12:00.874329
DUCON,IT,2026-02-19 08:12:00.874329
DVL,Unknown,2026-02-19 08:12:00.874329
DWARKESH,Unknown,2026-02-19 08:12:00.874329
DYCL,Unknown,2026-02-19 08:12:00.874329
DYNAMATECH,IT,2026-02-19 08:12:00.874329
DYNPRO,Unknown,2026-02-19 08:12:00.874329
E2E,Unknown,2026-02-19 08:12:00.874329
EASEMYTRIP,Unknown,2026-02-19 08:12:00.874329
EBGNG,Unknown,2026-02-19 08:12:00.874329
ECLERX,Unknown,2026-02-19 08:12:00.874329
ECOSMOBLTY,Unknown,2026-02-19 08:12:00.874329
EDELWEISS,Unknown,2026-02-19 08:12:00.874329
EFCIL,Unknown,2026-02-19 08:12:00.874329
EIDPARRY,Unknown,2026-02-19 08:12:00.874329
EIEL,Unknown,2026-02-19 08:12:00.874329
EIFFL,Unknown,2026-02-19 08:12:00.874329
EIHAHOTELS,Unknown,2026-02-19 08:12:00.874329
EIHOTEL,Unknown,2026-02-19 08:12:00.874329
EIMCOELECO,Unknown,2026-02-19 08:12:00.874329
EKC,Unknown,2026-02-19 08:12:00.874329
ELDEHSG,Unknown,2026-02-19 08:12:00.874329
ELECON,Unknown,2026-02-19 08:12:00.874329
ELECTCAST,Metals,2026-02-19 08:12:00.874329
ELECTHERM,Unknown,2026-02-19 08:12:00.874329
ELGIEQUIP,Unknown,2026-02-19 08:12:00.874329
ELGIRUBCO,Unknown,2026-02-19 08:12:00.874329
ELIN,Unknown,2026-02-19 08:12:00.874329
ELLEN,Energy,2026-02-19 08:12:00.874329
EMAMIPAP,Unknown,2026-02-19 08:12:00.874329
EMAMIREAL,Unknown,2026-02-19 08:12:00.874329
EMCURE,Pharma,2026-02-19 08:12:00.874329
EMIL,Unknown,2026-02-19 08:12:00.874329
EMKAY,Unknown,2026-02-19 08:12:00.874329
EMMBI,Unknown,2026-02-19 08:12:00.874329
EMMVEE,Energy,2026-02-19 08:12:00.874329
EMSLIMITED,Unknown,2026-02-19 08:12:00.874329
EMUDHRA,Unknown,2026-02-19 08:12:00.874329
ENDURANCE,IT,2026-02-19 08:12:00.874329
ENGINERSIN,Unknown,2026-02-19 08:12:00.874329
ENIL,Unknown,2026-02-19 08:12:00.874329
ENTERO,Unknown,2026-02-19 08:12:00.874329
EPACK,Unknown,2026-02-19 08:12:00.874329
EPACKPEB,IT,2026-02-19 08:12:00.874329
EPIGRAL,Unknown,2026-02-19 08:12:00.874329
EPL,Unknown,2026-02-19 08:12:00.874329
EQUITASBNK,Finance,2026-02-19 08:12:00.874329
ERIS,Unknown,2026-02-19 08:12:00.874329
ESABINDIA,Unknown,2026-02-19 08:12:00.874329
ESAFSFB,Finance,2026-02-19 08:12:00.874329
ESCORTS,Unknown,2026-02-19 08:12:00.874329
ESSARSHPNG,Unknown,2026-02-19 08:12:00.874329
ESSENTIA,Unknown,2026-02-19 08:12:00.874329
ESTER,Unknown,2026-02-19 08:12:00.874329
ETERNAL,Unknown,2026-02-19 08:12:00.874329
ETHOSLTD,Unknown,2026-02-19 08:12:00.874329
EUREKAFORB,Unknown,2026-02-19 08:12:00.874329
EUROBOND,Unknown,2026-02-19 08:12:00.874329
EUROPRATIK,Unknown,2026-02-19 08:12:00.874329
EVEREADY,Unknown,2026-02-19 08:12:00.874329
EVERESTIND,Unknown,2026-02-19 08:12:00.874329
EXCEL,Unknown,2026-02-19 08:12:00.874329
EXCELINDUS,Unknown,2026-02-19 08:12:00.874329
EXCELSOFT,IT,2026-02-19 08:12:00.874329
EXICOM,Unknown,2026-02-19 08:12:00.874329
EXPLEOSOL,Unknown,2026-02-19 08:12:00.874329
FABTECH,IT,2026-02-19 08:12:00.874329
FACT,Unknown,2026-02-19 08:12:00.874329
FAIRCHEMOR,Unknown,2026-02-19 08:12:00.874329
FAZE3Q,Unknown,2026-02-19 08:12:00.874329
FCL,Unknown,2026-02-19 08:12:00.874329
FCSSOFT,IT,2026-02-19 08:12:00.874329
FDC,Unknown,2026-02-19 08:12:00.874329
FEDFINA,Finance,2026-02-19 08:12:00.874329
FIBERWEB,Unknown,2026-02-19 08:12:00.874329
FIEMIND,Unknown,2026-02-19 08:12:00.874329
FILATEX,Unknown,2026-02-19 08:12:00.874329
FILATFASH,Unknown,2026-02-19 08:12:00.874329
FINCABLES,Unknown,2026-02-19 08:12:00.874329
FINEORG,Unknown,2026-02-19 08:12:00.874329
FINKURVE,Unknown,2026-02-19 08:12:00.874329
FINOPB,Finance,2026-02-19 08:12:00.874329
FINPIPE,Unknown,2026-02-19 08:12:00.874329
FIRSTCRY,Unknown,2026-02-19 08:12:00.874329
FISCHER,Unknown,2026-02-19 08:12:00.874329
FIVESTAR,Finance,2026-02-19 08:12:00.874329
FLAIR,Unknown,2026-02-19 08:12:00.874329
FLEXITUFF,Unknown,2026-02-19 08:12:00.874329
FLUOROCHEM,Unknown,2026-02-19 08:12:00.874329
FMGOETZE,Unknown,2026-02-19 08:12:00.874329
FMNL,Unknown,2026-02-19 08:12:00.874329
FOCUS,Unknown,2026-02-19 08:12:00.874329
FOODSIN,Unknown,2026-02-19 08:12:00.874329
FORCEMOT,Unknown,2026-02-19 08:12:00.874329
FORTIS,Unknown,2026-02-19 08:12:00.874329
FOSECOIND,Unknown,2026-02-19 08:12:00.874329
FRACTAL,Unknown,2026-02-19 08:12:00.874329
FSL,Unknown,2026-02-19 08:12:00.874329
FUSION,Finance,2026-02-19 08:12:00.874329
GABRIEL,Unknown,2026-02-19 08:12:00.874329
GAEL,Unknown,2026-02-19 08:12:00.874329
GALAPREC,Unknown,2026-02-19 08:12:00.874329
GALAXYSURF,Unknown,2026-02-19 08:12:00.874329
GALLANTT,Unknown,2026-02-19 08:12:00.874329
GANDHAR,Energy,2026-02-19 08:12:00.874329
GANDHITUBE,Unknown,2026-02-19 08:12:00.874329
GANECOS,Unknown,2026-02-19 08:12:00.874329
GANESHBE,Unknown,2026-02-19 08:12:00.874329
GANESHCP,Unknown,2026-02-19 08:12:00.874329
GANESHHOU,Unknown,2026-02-19 08:12:00.874329
GANGAFORGE,Unknown,2026-02-19 08:12:00.874329
GANGESSECU,Unknown,2026-02-19 08:12:00.874329
GARFIBRES,IT,2026-02-19 08:12:00.874329
GARUDA,Unknown,2026-02-19 08:12:00.874329
GATECH,IT,2026-02-19 08:12:00.874329
GATECHDVR,IT,2026-02-19 08:12:00.874329
GATEWAY,Unknown,2026-02-19 08:12:00.874329
GAYAHWS,Unknown,2026-02-19 08:12:00.874329
GEECEE,Unknown,2026-02-19 08:12:00.874329
GEEKAYWIRE,Unknown,2026-02-19 08:12:00.874329
GEMAROMA,Unknown,2026-02-19 08:12:00.874329
GENCON,Unknown,2026-02-19 08:12:00.874329
GENESYS,Unknown,2026-02-19 08:12:00.874329
GENUSPAPER,Unknown,2026-02-19 08:12:00.874329
GEOJITFSL,Unknown,2026-02-19 08:12:00.874329
GESHIP,Unknown,2026-02-19 08:12:00.874329
GFLLIMITED,Unknown,2026-02-19 08:12:00.874329
GHCL,Unknown,2026-02-19 08:12:00.874329
GHCLTEXTIL,Unknown,2026-02-19 08:12:00.874329
GICHSGFIN,Finance,2026-02-19 08:12:00.874329
GICRE,Finance,2026-02-19 08:12:00.874329
GILLANDERS,Unknown,2026-02-19 08:12:00.874329
GILLETTE,Unknown,2026-02-19 08:12:00.874329
GINNIFILA,Unknown,2026-02-19 08:12:00.874329
GIPCL,Energy,2026-02-19 08:12:00.874329
GKENERGY,Energy,2026-02-19 08:12:00.874329
GKSL,Unknown,2026-02-19 08:12:00.874329
GKWLIMITED,Unknown,2026-02-19 08:12:00.874329
GLAXO,Pharma,2026-02-19 08:12:00.874329
GLFL,Unknown,2026-02-19 08:12:00.874329
GLOBALE,Unknown,2026-02-19 08:12:00.874329
GLOBALVECT,Unknown,2026-02-19 08:12:00.874329
GLOBE,Unknown,2026-02-19 08:12:00.874329
GLOBECIVIL,Unknown,2026-02-19 08:12:00.874329
GLOBUSSPR,Unknown,2026-02-19 08:12:00.874329
GLOSTERLTD,Unknown,2026-02-19 08:12:00.874329
GLOTTIS,Unknown,2026-02-19 08:12:00.874329
GMBREW,Unknown,2026-02-19 08:12:00.874329
GMDCLTD,Unknown,2026-02-19 08:12:00.874329
GMMPFAUDLR,Unknown,2026-02-19 08:12:00.874329
GMRAIRPORT,Unknown,2026-02-19 08:12:00.874329
GMRP&UI,Energy,2026-02-19 08:12:00.874329
GNA,Unknown,2026-02-19 08:12:00.874329
GNFC,Unknown,2026-02-19 08:12:00.874329
GOACARBON,Unknown,2026-02-19 08:12:00.874329
GOCLCORP,Unknown,2026-02-19 08:12:00.874329
GOCOLORS,Unknown,2026-02-19 08:12:00.874329
GODAVARIB,Pharma,2026-02-19 08:12:00.874329
GODFRYPHLP,Unknown,2026-02-19 08:12:00.874329
GODIGIT,Finance,2026-02-19 08:12:00.874329
GODREJAGRO,Unknown,2026-02-19 08:12:00.874329
GODREJIND,Unknown,2026-02-19 08:12:00.874329
GOKEX,Unknown,2026-02-19 08:12:00.874329
GOKUL,Energy,2026-02-19 08:12:00.874329
GOKULAGRO,Unknown,2026-02-19 08:12:00.874329
GOLDIAM,Unknown,2026-02-19 08:12:00.874329
GOLDTECH,IT,2026-02-19 08:12:00.874329
GOODLUCK,Unknown,2026-02-19 08:12:00.874329
GOPAL,Unknown,2026-02-19 08:12:00.874329
GPIL,Energy,2026-02-19 08:12:00.874329
GPPL,Unknown,2026-02-19 08:12:00.874329
GPTHEALTH,Unknown,2026-02-19 08:12:00.874329
GPTINFRA,Unknown,2026-02-19 08:12:00.874329
GRANULES,Unknown,2026-02-19 08:12:00.874329
GRAPHITE,Unknown,2026-02-19 08:12:00.874329
GRASIM,Unknown,2026-02-19 08:12:00.874329
GRAVITA,Unknown,2026-02-19 08:12:00.874329
GREAVESCOT,Unknown,2026-02-19 08:12:00.874329
GREENLAM,Unknown,2026-02-19 08:12:00.874329
GREENPANEL,Unknown,2026-02-19 08:12:00.874329
GREENPLY,Unknown,2026-02-19 08:12:00.874329
GREENPOWER,Energy,2026-02-19 08:12:00.874329
GRINDWELL,Unknown,2026-02-19 08:12:00.874329
GRINFRA,Unknown,2026-02-19 08:12:00.874329
GRMOVER,Unknown,2026-02-19 08:12:00.874329
GROBTEA,Unknown,2026-02-19 08:12:00.874329
GROWW,Unknown,2026-02-19 08:12:00.874329
GRPLTD,Unknown,2026-02-19 08:12:00.874329
GRSE,Unknown,2026-02-19 08:12:00.874329
GRWRHITECH,IT,2026-02-19 08:12:00.874329
GSFC,Unknown,2026-02-19 08:12:00.874329
GSS,IT,2026-02-19 08:12:00.874329
GTECJAINX,Unknown,2026-02-19 08:12:00.874329
GTL,Unknown,2026-02-19 08:12:00.874329
GTLINFRA,Unknown,2026-02-19 08:12:00.874329
GTPL,Unknown,2026-02-19 08:12:00.874329
GUFICBIO,Pharma,2026-02-19 08:12:00.874329
GUJALKALI,Unknown,2026-02-19 08:12:00.874329
GUJAPOLLO,Unknown,2026-02-19 08:12:00.874329
GUJTHEM,Pharma,2026-02-19 08:12:00.874329
GULFOILLUB,Energy,2026-02-19 08:12:00.874329
GULFPETRO,Unknown,2026-02-19 08:12:00.874329
GULPOLY,Unknown,2026-02-19 08:12:00.874329
GVPIL,Energy,2026-02-19 08:12:00.874329
GVPTECH,IT,2026-02-19 08:12:00.874329
HAL,Unknown,2026-02-19 08:12:00.874329
HAPPSTMNDS,IT,2026-02-19 08:12:00.874329
HAPPYFORGE,Unknown,2026-02-19 08:12:00.874329
HARIOMPIPE,Unknown,2026-02-19 08:12:00.874329
HARRMALAYA,Unknown,2026-02-19 08:12:00.874329
HARSHA,Unknown,2026-02-19 08:12:00.874329
HATSUN,Unknown,2026-02-19 08:12:00.874329
HAVELLS,Unknown,2026-02-19 08:12:00.874329
